my-first-one,identifier,metric,timestamp,value
experiment_name,a5eda79a-8cc4-4ea0-acec-52b17cf0b699,function_instantiate_time,1775036173.904901,0.107370917
experiment_name,6a7934d2-8f9c-470c-9370-d9f9138c7b3e,function_instantiate_time,1775036173.909971,0.146955084
experiment_name,1a016f0e-753a-4750-9dc5-d6084d31a784,function_instantiate_time,1775036173.909972,0.151874708
experiment_name,1379b5b8-9dcb-41d3-8454-392cdcdc903b,function_instantiate_time,1775036173.910282,0.146166958
experiment_name,73072921-83a6-4030-ae5c-94a437fc0891,function_instantiate_time,1775036173.908091,0.12519475
experiment_name,146f0cba-5aa4-4263-99a6-05ccab928109,function_instantiate_time,1775036173.908991,0.140982083
experiment_name,c2d817e1-48fb-4b6e-927b-b716b5886ec5,function_instantiate_time,1775036173.906338,0.129273042
experiment_name,04116b03-1659-4a6d-949c-3c273fcbbbb8,function_instantiate_time,1775036173.904922,0.120309125
experiment_name,a975c288-0d40-4cd6-a448-50e640f300d7,function_instantiate_time,1775036173.908132,0.151356667
experiment_name,252a03eb-0376-47bf-a158-f564d6e95c83,function_instantiate_time,1775036173.906323,0.125856084
experiment_name,fab2351a-6a63-48ea-b8d2-6e1a1a42ea61,function_instantiate_time,1775036173.906279,0.122587375
experiment_name,e64c4cbf-778e-49b0-b2af-bbf267b35f48,function_instantiate_time,1775036173.904914,0.113101583
experiment_name,fbf0e14a-717a-4185-b749-bc002dff6c56,function_instantiate_time,1775036173.904918,0.117650166
experiment_name,24983518-69b6-4a45-9d0c-654e9dd861cd,function_instantiate_time,1775036173.906346,0.126384875
experiment_name,151768a1-e1bb-420d-bb1d-dd3f3a008fc4,function_instantiate_time,1775036173.90857,0.134047583
experiment_name,d4c08c9f-347b-4850-bdf0-dbc48b7abd45,function_instantiate_time,1775036173.908127,0.139555292
experiment_name,cfdeb481-6f09-4e5d-bec1-3039f088b8cf,function_instantiate_time,1775036173.90492,0.120231541
experiment_name,1666245b-bc64-478d-bf09-e67dc7e97b44,function_instantiate_time,1775036173.904914,0.119177417
