my-first-one,identifier,metric,timestamp,value
experiment_name,cc5da15d-f1b8-430b-bd37-343cdb5cb81e,function_instantiate_time,1775035228.739614,0.0574085
experiment_name,17637152-16fa-4f4c-8810-333a2ec9d305,function_instantiate_time,1775035228.743096,0.069875416
experiment_name,3e466156-4b50-4ad1-92ad-8410d956c0be,function_instantiate_time,1775035228.743118,0.06623075
experiment_name,6f5026d5-a9a6-4a0c-afab-dbce6fd38ac3,function_instantiate_time,1775035228.74472,0.076341167
experiment_name,92f058b2-891b-4098-ad51-5aa672ce21c1,function_instantiate_time,1775035228.738061,0.050238083
experiment_name,09a05e0e-8c51-43d2-9619-2c33e2f0830f,function_instantiate_time,1775035228.7431,0.0661645
experiment_name,3ce4f3b6-f30e-4e66-a48b-38e94891a6b8,function_instantiate_time,1775035228.739028,0.056589333
experiment_name,fbd25fc8-3982-4986-a9a1-fbbf5a9f826f,function_instantiate_time,1775035228.728751,0.038439667
experiment_name,f08ef7e5-849c-4309-ba94-7d0a970d5d9c,function_instantiate_time,1775035228.736147,0.046399334
experiment_name,ffffafcd-0945-42ce-832b-2fa51eff5aa5,function_instantiate_time,1775035228.741375,0.064359583
experiment_name,2beb8efd-ced1-42da-917f-a20556587078,function_instantiate_time,1775035228.727637,0.033317917
experiment_name,4ceb5303-bff0-462b-9c24-d8d70dd0a5df,function_instantiate_time,1775035228.73961,0.062043166
experiment_name,369608f0-db21-497f-b712-9a03e793aeed,function_instantiate_time,1775035228.736168,0.050161584
experiment_name,369608f0-db21-497f-b712-9a03e793aeed,function_init_time,1775035228.736169,0.000063083
experiment_name,2beb8efd-ced1-42da-917f-a20556587078,function_init_time,1775035228.727671,0.000059167
experiment_name,6f5026d5-a9a6-4a0c-afab-dbce6fd38ac3,function_init_time,1775035228.744721,0.000037208
experiment_name,09a05e0e-8c51-43d2-9619-2c33e2f0830f,function_init_time,1775035228.743119,0.0000865
experiment_name,3ce4f3b6-f30e-4e66-a48b-38e94891a6b8,function_init_time,1775035228.73903,0.00008375
experiment_name,cc5da15d-f1b8-430b-bd37-343cdb5cb81e,function_init_time,1775035228.739615,0.000031625
experiment_name,f08ef7e5-849c-4309-ba94-7d0a970d5d9c,function_init_time,1775035228.736151,0.000087042
experiment_name,ffffafcd-0945-42ce-832b-2fa51eff5aa5,function_init_time,1775035228.7418,0.0000385
experiment_name,4ceb5303-bff0-462b-9c24-d8d70dd0a5df,function_init_time,1775035228.73961,0.000031458
experiment_name,17637152-16fa-4f4c-8810-333a2ec9d305,function_init_time,1775035228.743101,0.000141875
