experiment_name,1780474711.0615127,571955b1-3001-4b74-9fcd-b7f916c8b305,21043744,475168,33079264,3,202284,26496992,4,7,3,1356966307209,4820762966,0,4810120349,1405304303033,0,52521566208,50367688704,7740956332032,-1,-1,-1
experiment_name,1780474711.5197253,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7418736,443200,7813456,3,113648,9033664,0,0,0,51907041,441678,0,17098,74805097,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474716.021788,571955b1-3001-4b74-9fcd-b7f916c8b305,21022456,475364,33079068,0,181932,26496992,4,7,3,1357008415647,4820765472,0,4810122854,1405346410313,0,52521566208,50367688704,7740998307840,-1,-1,-1
experiment_name,1780474716.5187488,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7418048,443888,7812768,0,113648,9033664,0,0,0,51907880,441684,0,17101,74806446,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474721.0222013,571955b1-3001-4b74-9fcd-b7f916c8b305,21022240,475577,33078855,0,181932,26496992,20,10,4,1357008477088,4820765905,0,4810123286,1405346471401,0,52521566208,50367688704,7740998348800,-1,-1,-1
experiment_name,1780474721.5180106,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7419728,442208,7814448,0,113648,9033664,0,0,0,51908253,441688,0,17104,74806990,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474726.0216644,571955b1-3001-4b74-9fcd-b7f916c8b305,21022240,475536,33078896,0,181932,26496992,18,10,4,1357008539478,4820766343,0,4810123722,1405346533186,0,52521566208,50367688704,7740998389760,-1,-1,-1
experiment_name,1780474726.5182629,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7420416,441520,7815136,0,113648,9033664,0,0,0,51908731,441693,0,17107,74807534,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474731.021598,571955b1-3001-4b74-9fcd-b7f916c8b305,21021968,475247,33079185,0,181932,26496992,17,10,4,1357008601993,4820766783,0,4810124161,1405346595348,0,52521566208,50367688704,7740999065600,-1,-1,-1
experiment_name,1780474731.5185628,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7422832,439104,7817552,0,113648,9033664,0,0,0,51909104,441697,0,17110,74808078,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474736.0218186,571955b1-3001-4b74-9fcd-b7f916c8b305,21021700,475493,33078939,0,181936,26496992,15,10,4,1357008664124,4820767220,0,4810124597,1405346657126,0,52521566208,50367688704,7740999106560,-1,-1,-1
experiment_name,1780474736.5186484,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7422832,439104,7817552,0,113648,9033664,0,0,0,51909582,441702,0,17113,74808622,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474741.0216017,571955b1-3001-4b74-9fcd-b7f916c8b305,21022068,475105,33079327,0,181936,26496992,14,9,4,1357008726673,4820767660,0,4810125036,1405346719322,0,52521566208,50367688704,7740999163904,-1,-1,-1
experiment_name,1780474741.518024,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7425232,436704,7819952,0,113648,9033664,0,0,0,51909955,441706,0,17116,74809166,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474746.022034,571955b1-3001-4b74-9fcd-b7f916c8b305,21043024,454129,33100303,0,181936,26496992,13,9,4,1357008807236,4820768216,0,4810125591,1405346799532,0,52521566208,50367688704,7740999204864,-1,-1,-1
experiment_name,1780474746.5182865,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7427136,434800,7821856,0,113648,9033664,0,0,0,51910689,441711,0,17119,74809710,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474751.0217974,571955b1-3001-4b74-9fcd-b7f916c8b305,21042748,454392,33100040,0,181936,26496992,12,9,4,1357008868618,4820768648,0,4810126022,1405346860561,0,52521566208,50367688704,7740999245824,-1,-1,-1
experiment_name,1780474751.51852,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7427152,434784,7821872,0,113648,9033664,0,0,0,51911167,441716,0,17122,74810254,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474756.0213943,571955b1-3001-4b74-9fcd-b7f916c8b305,21043032,454078,33100354,0,181936,26496992,11,9,4,1357008932828,4820769101,0,4810126469,1405346923770,0,52521566208,50367688704,7740999286784,-1,-1,-1
experiment_name,1780474756.5186968,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7427632,434304,7822352,0,113648,9033664,0,0,0,51911660,441721,0,17126,74810864,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474761.0215788,571955b1-3001-4b74-9fcd-b7f916c8b305,21043656,453431,33101001,0,181936,26496992,10,9,4,1357008994330,4820769535,0,4810126902,1405346984891,0,52521566208,50367688704,7740999344128,-1,-1,-1
experiment_name,1780474761.5188806,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7428112,433824,7822832,0,113648,9033664,0,0,0,51912138,441726,0,17129,74811408,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474766.0219488,571955b1-3001-4b74-9fcd-b7f916c8b305,21044088,452974,33101458,0,181940,26496992,9,8,4,1357009057607,4820769980,0,4810127346,1405347047815,0,52521566208,50367688704,7740999385088,-1,-1,-1
experiment_name,1780474766.5181487,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7428112,433824,7822832,0,113648,9033664,0,0,0,51912511,441730,0,17132,74811952,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474771.0225286,571955b1-3001-4b74-9fcd-b7f916c8b305,21074452,423041,33131391,0,150748,1330760,8,8,4,1357009287136,4820770623,0,4810127995,1405347277828,0,52521566208,50367688704,7740999434240,-1,-1,-1
experiment_name,1780474771.5182774,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7437344,424592,7832064,0,92704,644640,0,0,0,51914715,441758,0,17151,74813847,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474776.0215757,571955b1-3001-4b74-9fcd-b7f916c8b305,21073992,423475,33130957,0,150748,1330760,8,8,4,1357009338441,4820770984,0,4810128354,1405347328661,0,52521566208,50367688704,7740999491584,-1,-1,-1
experiment_name,1780474776.518536,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7437344,424592,7832064,0,92704,644640,0,0,0,51915449,441763,0,17154,74814454,0,31145551872,369258496,328155136,-1,-1,-1
