my-first-one,identifier,metric,timestamp,value
experiment_name,7f86910a-f23d-4551-80cf-2f1201bbb110,function_instantiate_time,1773613059.705558,2.156651541
experiment_name,7ec04ba6-eb5e-40fe-9e96-8ce3f9da7c27,function_instantiate_time,1773613059.700313,2.108810917
experiment_name,2754e8a8-cb92-44ff-82a2-81409b9a5c44,function_instantiate_time,1773613059.708703,2.155594083
experiment_name,91943e31-f67d-4002-8407-428112534ebc,function_instantiate_time,1773613059.711871,2.185713417
experiment_name,bc356261-c20b-496c-9a2f-abb98df9291d,function_instantiate_time,1773613059.708731,2.171136042
experiment_name,3f523dfc-deb0-4ae1-998c-247a6e2d9c75,function_instantiate_time,1773613059.71197,2.177025625
experiment_name,3201d68d-a041-444d-9d9a-195c6f7dcda7,function_instantiate_time,1773613059.693962,2.077581625
experiment_name,a04dd881-e806-4b4f-a570-9df3b2afb3a6,function_instantiate_time,1773613059.696443,2.0934
experiment_name,0d2956fc-f2f4-4a1b-81f7-1a3cbce742aa,function_instantiate_time,1773613059.702416,2.113903
experiment_name,6d16e9e7-9fd1-4056-a8d2-9bc23ed3774e,function_instantiate_time,1773613059.714039,2.197299
experiment_name,6e428fc5-bddd-4eee-b5de-d2321d6da6b8,function_instantiate_time,1773613059.697879,2.091508792
experiment_name,c3aac347-f288-4c69-9e26-c8bd26e7c0a7,function_instantiate_time,1773613059.715897,2.348109666
experiment_name,dde29a59-0c46-4af1-acc2-a9d7ebee58bb,function_instantiate_time,1773613059.695766,2.085498042
experiment_name,44633e18-92d4-473c-b615-56f992ecb790,function_instantiate_time,1773613059.711825,2.188720084
experiment_name,33475bcb-7854-446c-aea4-309757145c0f,function_instantiate_time,1773613059.704262,2.149446583
experiment_name,e212c472-11f7-4d84-9fde-db7a2ef3640d,function_instantiate_time,1773613059.729408,2.466358666
experiment_name,45d9b2bc-9f8c-431c-866f-9cc39d2f9cb4,function_instantiate_time,1773613059.693941,2.080512375
experiment_name,5a3442b7-eafd-4731-a6b5-423cbd7d742d,function_instantiate_time,1773613059.727836,2.4534215
experiment_name,27b8ba47-acc0-4eb1-8bb1-a1904b6029af,function_instantiate_time,1773613059.717792,2.356143333
experiment_name,abae7499-6729-41b9-8900-65291095f1cb,function_instantiate_time,1773613059.697862,2.1009562920000002
experiment_name,8af3deb2-b9a5-4528-a967-a8c15c47b227,function_instantiate_time,1773613059.72133,2.385342167
experiment_name,09c6bc6a-70a5-4c71-9bb7-d5612b53516d,function_instantiate_time,1773613059.697927,2.09798475
experiment_name,083284bd-73a2-4c61-b4fd-b9d0604d8bfb,function_instantiate_time,1773613059.726504,2.391100083
experiment_name,a10c04a2-5958-4f77-957a-f8953ca963e3,function_instantiate_time,1773613059.702734,2.119896125
